Fecha,Promedio,Máximo,Mínimo
2005-10-27,17.555416666666666,21.99,13.8
2005-10-28,14.659999999999998,16.2,12.99
2005-10-29,17.04041666666667,23.92,12.2
2005-10-30,16.59875,18.66,15.2
2005-10-31,14.892083333333334,19.16,12.04
2005-11-01,15.33625,19.22,12.91
2005-11-02,15.013333333333334,21.31,10.42
2005-11-03,13.114583333333334,16.16,10.31
2005-11-04,13.552916666666667,17.53,8.6
2005-11-05,10.382083333333332,17.62,5.49
2005-11-06,9.770833333333334,17.45,3.85
2005-11-07,10.380416666666667,18.46,5.05
2005-11-08,11.160833333333334,19.27,4.41
2005-11-09,11.82125,17.49,7.01
2005-11-10,11.435,18.41,5.81
2005-11-11,10.71625,16.52,5.61
2005-11-12,10.543750000000001,15.6,7.25
2005-11-13,8.1625,11.18,5.05
2005-11-14,9.656666666666666,12.98,6.99
2005-11-15,9.690416666666666,11.57,8.5
2005-11-16,10.341666666666667,16.04,7.4
2005-11-17,9.675416666666667,15.73,6.82
2005-11-18,11.165833333333333,15.01,6.65
2005-11-19,12.871250000000002,15.27,10.96
2005-11-20,13.301250000000001,16.0,10.96
2005-11-21,12.774583333333332,13.57,12.15
2005-11-22,12.447083333333333,17.89,8.47
2005-11-23,9.89,16.12,4.14
2005-11-24,6.459166666666667,14.27,1.41
2005-11-25,7.349166666666666,11.81,0.98
2005-11-26,6.482083333333333,9.55,3.51
2005-11-27,6.9975,11.07,2.99
2005-11-28,7.709166666666667,10.57,5.59
2005-11-29,6.185,12.57,2.68
2005-11-30,5.321666666666666,13.97,-0.46
2005-12-01,7.59875,12.76,2.9
2005-12-02,12.5775,14.47,11.02
2005-12-03,12.379166666666668,15.37,9.28
2005-12-04,12.726666666666667,14.43,11.47
2005-12-05,11.925416666666665,15.2,5.52
2005-12-06,6.489166666666667,13.06,1.82
2005-12-07,7.34875,14.6,2.51
2005-12-08,6.529166666666666,12.84,2.21
2005-12-09,7.173749999999999,13.85,2.89
2005-12-10,6.298333333333333,12.76,0.74
2005-12-11,3.69375,12.05,-1.42
2005-12-12,4.317083333333334,11.42,0.52
2005-12-13,5.101666666666667,12.33,-0.64
2005-12-14,4.426666666666667,8.87,0.35
2005-12-15,3.7874999999999996,10.53,-0.13
2005-12-16,2.75625,10.31,-1.96
2005-12-17,3.407083333333333,12.29,-1.74
2005-12-18,4.401666666666666,13.23,0.15
2005-12-19,4.66625,10.88,-0.83
2005-12-20,7.7441666666666675,13.22,2.43
2005-12-21,8.92625,12.28,6.36
2005-12-22,7.7625,12.17,4.35
2005-12-23,5.135,11.11,1.19
2005-12-24,4.108333333333333,8.56,-0.95
2005-12-25,7.0425,8.72,5.7
2005-12-26,7.4004166666666675,9.49,6.47
2005-12-27,10.428333333333333,12.38,8.76
2005-12-28,6.9437500000000005,9.51,2.51
2005-12-29,8.125416666666666,12.93,0.44
2005-12-30,12.970416666666667,16.81,10.78
2005-12-31,11.055833333333334,12.38,9.39
2006-01-01,10.177083333333334,13.74,5.91
2006-01-02,8.567083333333334,16.16,4.32
2006-01-03,6.137083333333333,13.36,1.64
2006-01-04,4.93375,13.07,-0.58
2006-01-05,6.324166666666667,13.8,0.58
2006-01-06,8.691666666666666,11.2,6.87
2006-01-07,7.320833333333333,10.49,4.09
2006-01-08,7.422083333333333,12.58,2.66
2006-01-09,7.2754166666666675,12.56,2.09
2006-01-10,5.923333333333333,10.24,1.48
2006-01-11,7.3374999999999995,13.8,2.32
2006-01-12,5.84625,12.35,0.7
2006-01-13,5.389166666666667,11.6,0.8
2006-01-14,5.9991666666666665,7.98,4.45
2006-01-15,6.221666666666667,8.26,5.31
2006-01-16,6.33875,8.24,5.44
2006-01-17,6.7370833333333335,11.08,1.78
2006-01-18,7.666250000000001,14.53,4.05
2006-01-19,6.609583333333333,13.99,2.84
2006-01-20,6.947083333333333,14.33,3.65
2006-01-21,6.427499999999999,10.94,3.64
2006-01-22,7.214166666666666,10.39,3.84
2006-01-23,7.923333333333333,13.75,3.82
2006-01-24,5.63625,9.55,0.05
2006-01-25,7.3725,10.33,5.89
2006-01-26,5.384583333333333,11.46,0.74
2006-01-27,3.8716666666666666,8.36,-1.26
2006-01-28,3.813333333333333,9.83,-2.75
2006-01-29,1.1512499999999999,4.41,-1.55
2006-01-30,3.2391666666666663,11.78,-1.9
2006-01-31,4.791666666666667,12.55,-0.94
2006-02-01,5.763333333333333,14.56,-0.76
2006-02-02,7.419583333333333,14.64,2.09
2006-02-03,8.855,13.76,6.14
2006-02-04,5.850833333333333,13.44,0.76
2006-02-05,3.932916666666667,11.89,-1.63
2006-02-06,4.772916666666666,14.21,-1.02
2006-02-07,5.229583333333333,14.77,-0.41
2006-02-08,6.37,16.83,-1.08
2006-02-09,6.80875,15.17,-0.71
2006-02-10,8.193333333333333,12.6,4.89
2006-02-11,9.270833333333334,17.77,3.8
2006-02-12,9.9975,17.2,4.8
2006-02-13,9.195,18.8,2.33
2006-02-14,9.379583333333334,17.59,3.69
2006-02-15,9.655416666666667,16.19,3.9
2006-02-16,11.717500000000001,16.17,9.37
2006-02-17,10.92875,14.27,7.84
2006-02-18,10.962083333333332,14.46,7.77
2006-02-19,8.546666666666667,11.35,6.65
2006-02-20,7.7175,10.65,4.97
2006-02-21,8.4125,13.71,4.68
2006-02-22,5.2275,8.41,0.33
2006-02-23,3.8420833333333335,11.91,-2.49
2006-02-24,5.7820833333333335,12.0,-0.7
2006-02-25,6.499583333333334,10.68,3.71
2006-02-26,5.8879166666666665,9.61,2.6
2006-02-27,7.486249999999999,14.87,1.79
2006-02-28,6.032916666666666,15.02,0.01
2006-03-01,6.304166666666667,14.21,-1.26
2006-03-02,7.1620833333333325,14.52,-1.13
2006-03-03,9.917916666666667,12.14,6.54
2006-03-04,11.337083333333332,12.8,8.68
2006-03-05,8.84,12.32,5.58
2006-03-06,9.072916666666666,14.84,2.87
2006-03-07,13.246250000000002,19.61,7.66
2006-03-08,14.412916666666668,21.53,7.31
2006-03-09,13.08625,16.83,9.32
2006-03-10,11.6975,15.78,8.06
2006-03-11,15.725416666666668,22.63,10.35
2006-03-12,13.854999999999999,21.21,6.78
2006-03-13,13.155416666666667,22.36,4.75
2006-03-14,13.554583333333333,22.71,5.65
2006-03-15,13.954583333333334,23.91,5.09
2006-03-16,13.72875,18.6,10.86
2006-03-17,12.067083333333334,14.31,10.24
2006-03-18,11.90875,14.01,9.75
2006-03-19,11.729166666666666,16.34,7.7
2006-03-20,9.927916666666667,14.64,6.86
2006-03-21,11.787916666666668,16.53,9.13
2006-03-22,11.224166666666667,15.09,7.41
2006-03-23,13.312083333333334,16.33,10.15
2006-03-24,15.045416666666668,18.81,12.99
2006-03-25,14.042916666666665,18.38,10.55
2006-03-26,15.596666666666666,24.09,7.3
2006-03-27,16.2425,20.27,12.0
2006-03-28,12.872083333333334,18.3,8.66
2006-03-29,12.769583333333332,18.19,8.45
2006-03-30,14.867083333333333,21.73,8.65
2006-03-31,16.551666666666666,24.11,10.03
2006-04-01,15.911666666666667,20.83,12.38
2006-04-02,16.0025,23.81,9.68
2006-04-03,16.144583333333333,21.22,10.02
2006-04-04,17.93875,21.99,13.13
2006-04-05,13.865,19.32,11.21
2006-04-06,13.400416666666667,16.81,11.76
2006-04-07,14.551250000000001,18.74,10.13
2006-04-08,14.222499999999998,21.5,7.26
2006-04-09,15.785416666666665,23.25,8.69
2006-04-10,16.309166666666666,22.42,10.88
2006-04-11,14.455416666666666,20.7,8.63
2006-04-12,16.55875,23.08,8.84
2006-04-13,15.317083333333334,23.6,7.12
2006-04-14,15.098333333333334,21.45,9.18
2006-04-15,14.729999999999999,19.25,11.12
2006-04-16,14.417916666666665,19.83,9.58
2006-04-17,13.338333333333333,19.46,9.02
2006-04-18,13.607916666666666,20.93,5.67
2006-04-19,15.76625,22.56,7.12
2006-04-20,16.580000000000002,21.68,11.11
2006-04-21,14.20875,17.96,8.75
2006-04-22,13.664583333333333,19.97,7.09
2006-04-23,17.199583333333333,22.39,12.07
2006-04-24,19.46291666666667,26.59,12.15
2006-04-25,19.80125,28.05,12.41
2006-04-26,20.70416666666667,30.62,11.87
2006-04-27,20.411666666666665,30.01,10.71
2006-04-28,19.229166666666668,25.17,12.55
2006-04-29,16.04125,23.03,8.74
2006-04-30,16.919166666666666,26.11,7.24
2006-05-01,18.340416666666666,27.85,7.75
2006-05-02,19.643333333333334,27.46,11.11
2006-05-03,17.563333333333333,21.61,14.35
2006-05-04,15.80625,22.1,12.76
2006-05-05,17.160416666666666,24.18,10.91
2006-05-06,18.5775,26.19,11.7
2006-05-07,17.007083333333334,23.37,9.36
2006-05-08,16.445,22.07,11.18
2006-05-09,18.204583333333336,26.24,8.6
2006-05-10,20.1825,29.1,10.85
2006-05-11,20.008333333333333,27.86,12.27
2006-05-12,20.755416666666665,27.69,12.77
2006-05-13,21.840833333333332,29.93,14.35
2006-05-14,21.82166666666667,29.71,10.97
2006-05-15,22.757916666666663,29.76,14.86
2006-05-16,23.99791666666667,32.83,15.64
2006-05-17,25.758333333333336,34.19,15.9
2006-05-18,24.078333333333333,29.86,20.19
2006-05-19,22.074583333333333,29.43,13.15
2006-05-20,21.98375,27.45,16.7
2006-05-21,21.821250000000003,28.81,13.92
2006-05-22,18.11375,23.74,12.77
2006-05-23,17.919583333333332,24.89,12.33
2006-05-24,18.769583333333333,27.22,8.96
2006-05-25,21.088333333333335,31.4,9.92
2006-05-26,23.300833333333333,29.44,16.08
2006-05-27,27.190416666666664,35.64,18.73
2006-05-28,27.854166666666668,36.13,20.46
2006-05-29,28.29375,37.58,17.83
2006-05-30,26.52416666666667,33.2,19.27
2006-05-31,23.8625,29.69,19.39
2006-06-01,21.85083333333333,29.17,15.24
2006-06-02,21.334166666666665,24.52,14.75
2006-06-03,26.295,27.93,24.66
2006-06-04,29.700833333333335,31.33,28.07
2006-06-05,30.999166666666667,34.55,21.22
2006-06-06,26.97125,36.49,14.99
2006-06-07,28.26125,37.73,17.8
2006-06-08,27.587083333333336,36.32,17.52
2006-06-09,25.435,31.69,19.07
2006-06-10,23.982083333333335,30.73,17.72
2006-06-11,26.86791666666667,35.46,15.82
2006-06-12,27.87,33.45,22.06
2006-06-13,25.67375,31.76,20.86
2006-06-14,22.641666666666666,28.49,15.04
2006-06-15,23.229583333333334,31.24,16.8
2006-06-16,19.149166666666666,25.16,16.79
2006-06-17,20.665,26.61,15.64
2006-06-18,23.170833333333334,30.38,14.77
2006-06-19,26.10083333333333,32.99,17.06
2006-06-20,27.2075,33.71,20.28
2006-06-21,27.251666666666665,34.71,18.66
2006-06-22,28.917083333333334,36.84,19.86
2006-06-23,29.229583333333334,37.64,20.79
2006-06-24,25.109166666666667,30.89,19.56
2006-06-25,23.21166666666667,30.23,15.97
2006-06-26,23.422083333333333,31.06,15.96
2006-06-27,25.040000000000003,32.88,16.82
2006-06-28,25.180000000000003,31.13,19.06
2006-06-29,25.64375,33.74,17.65
2006-06-30,27.78916666666667,36.59,18.08
2006-07-01,27.895833333333332,35.05,20.25
2006-07-02,25.87708333333333,32.76,19.0
2006-07-03,24.565833333333334,31.78,17.58
2006-07-04,25.0125,30.43,19.05
2006-07-05,24.9375,31.06,18.49
2006-07-06,26.83375,33.96,18.19
2006-07-07,28.151666666666667,35.66,20.61
2006-07-08,29.531666666666666,38.32,19.03
2006-07-09,30.905,39.01,21.63
2006-07-10,31.22583333333333,38.7,21.84
2006-07-11,30.635833333333334,38.5,25.09
2006-07-12,30.898750000000003,37.94,24.02
2006-07-13,32.32458333333333,37.97,27.66
2006-07-14,30.21083333333333,35.89,26.15
2006-07-15,30.103333333333335,37.24,21.89
2006-07-16,31.61916666666667,38.96,22.91
2006-07-17,33.0075,40.35,26.78
2006-07-18,27.074583333333333,31.43,24.16
2006-07-19,27.47,34.48,20.52
2006-07-20,27.467916666666667,34.99,19.34
2006-07-21,28.85166666666667,36.66,19.54
2006-07-22,28.215833333333336,35.57,20.92
2006-07-23,29.20375,37.06,20.12
2006-07-24,29.370833333333334,36.34,22.0
2006-07-25,28.732916666666668,37.21,19.01
2006-07-26,29.162499999999998,36.13,20.62
2006-07-27,26.33,32.01,20.96
2006-07-28,27.14625,34.79,18.91
2006-07-29,29.065833333333334,37.51,18.78
2006-07-30,30.447083333333335,37.52,22.08
2006-07-31,29.6675,35.87,22.67
2006-08-01,29.808333333333334,37.82,21.34
2006-08-02,31.062083333333334,38.99,22.06
2006-08-03,31.691666666666666,38.08,24.14
2006-08-04,28.005,34.85,21.9
2006-08-05,28.727500000000003,36.8,20.75
2006-08-06,29.99291666666667,37.41,23.53
2006-08-07,29.623333333333335,37.16,21.86
2006-08-08,29.381666666666664,36.02,22.71
2006-08-09,28.23875,35.23,22.5
2006-08-10,28.914583333333336,37.48,19.33
2006-08-11,29.77333333333333,38.09,22.39
2006-08-12,29.269583333333333,37.61,19.25
2006-08-13,26.427083333333332,34.05,19.91
2006-08-14,27.125416666666666,33.18,19.67
2006-08-15,23.699166666666667,29.96,18.53
2006-08-16,18.989583333333332,22.6,14.08
2006-08-17,20.102083333333333,25.01,15.84
2006-08-18,18.21375,23.01,15.15
2006-08-19,19.966666666666665,27.33,12.52
2006-08-20,23.02625,31.95,13.01
2006-08-21,26.17,35.69,16.74
2006-08-22,27.916666666666668,36.81,18.36
2006-08-23,28.7225,36.47,20.27
2006-08-24,27.95625,35.57,20.5
2006-08-25,26.59875,34.68,16.07
2006-08-26,27.019166666666667,35.14,18.84
2006-08-27,27.33125,36.0,17.99
2006-08-28,28.680833333333336,37.61,18.37
2006-08-29,28.80416666666667,38.11,19.14
2006-08-30,27.752916666666664,37.33,17.39
2006-08-31,28.517916666666668,36.93,20.8
2006-09-01,29.35625,38.75,19.32
2006-09-02,28.94333333333333,38.57,19.32
2006-09-03,29.342083333333335,39.45,18.78
2006-09-04,29.805833333333336,40.64,19.07
2006-09-05,30.581666666666667,38.57,23.17
2006-09-06,28.978333333333335,36.04,23.59
2006-09-07,27.598333333333333,34.6,21.99
2006-09-08,27.626666666666665,35.24,20.01
2006-09-09,28.374583333333334,34.93,21.24
2006-09-10,26.639583333333334,33.91,19.01
2006-09-11,24.532916666666665,30.59,16.66
2006-09-12,24.01,30.2,18.18
2006-09-13,20.335833333333333,26.09,15.23
2006-09-14,19.152083333333334,24.16,14.87
2006-09-15,18.96375,24.0,15.28
2006-09-16,19.17833333333333,26.68,10.96
2006-09-17,21.25875,29.94,11.91
2006-09-18,24.061666666666667,32.46,17.06
2006-09-19,23.8225,32.74,14.34
2006-09-20,24.210833333333337,31.71,15.15
2006-09-21,20.387916666666666,25.26,15.92
2006-09-22,18.770416666666666,23.49,14.2
2006-09-23,15.835833333333333,19.7,13.22
2006-09-24,17.16625,21.13,12.86
2006-09-25,21.874166666666667,27.0,17.55
2006-09-26,21.9025,30.43,14.64
2006-09-27,22.192916666666665,29.79,13.86
2006-09-28,21.22375,26.32,16.98
2006-09-29,18.83125,22.45,14.56
2006-09-30,19.854583333333334,24.1,16.97
2006-10-01,19.906666666666666,25.47,15.47
2006-10-02,21.389166666666668,27.96,13.51
2006-10-03,19.089583333333334,21.86,14.99
2006-10-04,17.901666666666667,21.31,14.42
2006-10-05,17.014166666666664,24.67,9.7
2006-10-06,18.697916666666668,26.15,9.93
2006-10-07,21.810833333333335,28.55,17.16
2006-10-08,21.265,29.2,14.03
2006-10-09,20.755,28.73,12.51
2006-10-10,18.934583333333332,24.95,13.27
2006-10-11,18.766666666666666,22.9,12.4
2006-10-12,15.440833333333332,23.52,7.78
2006-10-13,16.934166666666666,26.45,9.43
2006-10-14,17.667083333333334,26.57,8.47
2006-10-15,17.445416666666667,23.61,10.74
2006-10-16,18.415,23.68,14.38
2006-10-17,16.86583333333333,19.02,15.26
2006-10-18,18.607499999999998,21.8,16.11
2006-10-19,16.609583333333333,18.22,15.12
2006-10-20,16.81625,19.21,15.47
2006-10-21,16.792916666666667,19.46,14.41
2006-10-22,18.817083333333333,21.21,17.26
2006-10-23,17.574166666666667,20.54,15.95
2006-10-24,17.087500000000002,20.41,14.44
2006-10-25,19.096666666666668,21.21,16.93
2006-10-26,17.289166666666667,20.15,15.6
2006-10-27,16.7575,22.8,11.43
2006-10-28,20.355,25.83,16.3
2006-10-29,20.408333333333335,27.98,14.34
2006-10-30,16.724166666666665,23.07,11.16
2006-10-31,18.450416666666666,24.92,12.73
2006-11-01,16.64625,22.72,12.51
2006-11-02,16.085416666666667,17.67,14.49
2006-11-03,16.452916666666667,18.79,13.69
2006-11-04,14.206249999999999,14.92,13.42
2006-11-05,14.373333333333333,15.2,13.36
2006-11-06,15.042916666666665,17.83,12.83
2006-11-07,15.109583333333333,17.23,13.61
2006-11-08,16.332916666666666,19.24,14.08
2006-11-09,16.789583333333333,20.2,15.0
2006-11-10,16.190833333333334,20.87,11.36
2006-11-11,13.329583333333332,21.5,7.48
2006-11-12,11.366666666666667,19.76,6.47
2006-11-13,10.852083333333333,17.84,7.08
2006-11-14,10.4975,18.7,6.32
2006-11-15,12.553333333333335,15.74,7.93
2006-11-16,14.004166666666668,15.44,8.95
2006-11-17,11.35375,15.06,5.66
2006-11-18,13.07125,15.5,11.97
2006-11-19,13.677083333333334,18.95,10.65
2006-11-20,13.850416666666668,17.37,10.92
2006-11-21,13.938749999999999,16.4,11.4
2006-11-22,14.887083333333335,15.58,13.56
2006-11-23,15.643333333333333,16.92,15.14
2006-11-24,16.838333333333335,19.12,12.07
2006-11-25,11.879583333333334,14.99,8.29
2006-11-26,10.300416666666667,14.41,6.87
2006-11-27,10.767916666666666,15.42,8.13
2006-11-28,10.707083333333335,11.5,9.75
2006-11-29,11.349583333333333,16.55,8.28
2006-11-30,10.498333333333333,15.13,7.49
2006-12-01,10.190416666666666,14.67,7.25
2006-12-02,10.33,12.13,8.63
2006-12-03,11.212916666666667,14.29,7.47
2006-12-04,15.028333333333334,17.02,14.03
2006-12-05,12.539166666666667,15.64,8.69
2006-12-06,9.849583333333333,13.25,6.83
2006-12-07,11.119166666666667,14.34,8.51
2006-12-08,10.904583333333333,14.58,5.82
2006-12-09,7.034583333333334,11.15,3.32
2006-12-10,4.948333333333333,11.54,0.52
2006-12-11,5.0183333333333335,11.27,0.09
2006-12-12,5.61625,10.18,3.05
2006-12-13,6.017916666666667,13.23,1.02
2006-12-14,5.416666666666667,13.09,1.47
2006-12-15,5.29625,12.6,0.3
2006-12-16,5.2387500000000005,11.97,1.68
2006-12-17,4.9245833333333335,7.74,1.43
2006-12-18,4.994166666666667,6.68,2.53
2006-12-19,5.550416666666667,12.34,2.41
2006-12-20,3.0416666666666665,7.66,-0.74
2006-12-21,2.7937499999999997,10.27,-1.35
2006-12-22,3.045,9.79,-1.75
2006-12-23,4.662916666666667,9.25,0.62
2006-12-24,3.3312500000000003,10.21,-1.64
2006-12-25,3.8995833333333336,11.61,-0.38
2006-12-26,4.2525,12.15,-0.52
2006-12-27,5.388333333333333,13.63,-0.47
2006-12-28,5.619583333333334,10.33,2.21
2006-12-29,5.58875,11.98,0.26
2006-12-30,8.084583333333333,9.92,6.03
2006-12-31,9.675833333333333,11.23,8.14
2007-01-01,9.869166666666667,12.19,7.18
2007-01-02,8.8575,12.08,3.99
2007-01-03,4.835416666666666,9.6,2.56
2007-01-04,4.798333333333333,6.62,2.86
2007-01-05,5.560416666666666,7.0,4.14
2007-01-06,4.920833333333333,6.36,3.26
2007-01-07,6.325,8.63,4.83
2007-01-08,9.370416666666667,12.29,7.71
2007-01-09,8.211666666666666,10.6,3.13
2007-01-10,6.222916666666666,11.47,2.68
2007-01-11,5.0625,10.07,0.77
2007-01-12,6.406666666666666,14.74,-0.08
2007-01-13,7.1258333333333335,14.6,2.41
2007-01-14,7.647916666666667,14.02,3.8
2007-01-15,8.28875,11.37,5.71
2007-01-16,9.430416666666668,12.4,6.31
2007-01-17,9.77125,11.2,8.98
2007-01-18,10.125416666666666,14.96,6.29
2007-01-19,7.130416666666666,12.05,3.4
2007-01-20,5.689583333333334,7.54,3.65
2007-01-21,6.351666666666667,7.58,5.19
2007-01-22,8.185833333333333,11.12,5.8
2007-01-23,6.389166666666667,10.32,2.99
2007-01-24,4.609583333333333,10.78,-1.56
2007-01-25,5.3374999999999995,9.12,1.78
2007-01-26,2.7391666666666663,5.54,0.83
2007-01-27,3.2775,8.92,-1.41
2007-01-28,5.7316666666666665,8.01,2.36
2007-01-29,6.711666666666667,8.17,3.68
2007-01-30,6.022916666666667,9.98,2.8
2007-01-31,8.273333333333333,12.95,5.37
2007-02-01,5.583749999999999,13.09,0.47
2007-02-02,6.896666666666667,11.26,1.76
2007-02-03,9.034166666666666,10.75,7.16
2007-02-04,9.437916666666666,11.45,7.89
2007-02-05,8.155833333333334,10.91,5.64
2007-02-06,7.7558333333333325,13.51,2.71
2007-02-07,9.249583333333334,12.57,6.89
2007-02-08,11.1175,14.9,8.83
2007-02-09,11.795833333333334,13.95,8.17
2007-02-10,14.145416666666668,16.82,11.69
2007-02-11,14.619583333333333,16.06,13.38
2007-02-12,14.254583333333334,17.57,9.98
2007-02-13,11.494583333333333,14.34,8.37
2007-02-14,14.001666666666667,17.62,8.19
2007-02-15,10.2975,15.42,3.3
2007-02-16,11.734166666666667,20.29,9.35
2007-02-17,10.345833333333333,13.36,7.66
2007-02-18,11.654166666666667,17.8,8.06
2007-02-19,7.476666666666667,10.46,3.13
2007-02-20,8.370416666666666,11.5,7.34
2007-02-21,7.521249999999999,13.93,2.48
2007-02-22,11.67375,15.98,7.85
2007-02-23,12.75,16.51,10.61
2007-02-24,12.375416666666666,15.65,9.84
2007-02-25,13.339166666666666,18.13,10.1
2007-02-26,11.11125,17.39,5.19
2007-02-27,11.844999999999999,19.77,4.73
2007-02-28,13.035833333333334,15.4,10.37
2007-03-01,12.515,16.41,8.56
2007-03-02,12.247083333333334,14.91,9.35
2007-03-03,14.150833333333333,19.12,9.96
2007-03-04,11.149166666666666,16.2,6.05
2007-03-05,10.677916666666667,16.55,7.46
2007-03-06,10.820833333333333,13.38,7.6
2007-03-07,14.579583333333332,17.96,11.52
2007-03-08,12.919166666666667,20.42,6.25
2007-03-09,12.106666666666667,20.3,3.82
2007-03-10,11.74375,18.68,5.43
2007-03-11,10.45375,19.34,1.85
2007-03-12,9.866666666666667,17.54,2.71
2007-03-13,10.863333333333335,17.77,4.43
2007-03-14,12.67,19.58,5.61
2007-03-15,12.871250000000002,20.23,6.31
2007-03-16,12.736666666666666,20.71,4.15
2007-03-17,13.674166666666666,20.2,8.71
2007-03-18,13.839166666666666,21.62,5.09
2007-03-19,12.00875,14.82,8.35
2007-03-20,8.410833333333334,13.35,-0.09
2007-03-21,7.177083333333333,12.16,0.02
2007-03-22,8.246666666666666,14.69,-0.8
2007-03-23,11.964166666666666,19.19,5.42
2007-03-24,11.60125,19.85,3.57
2007-03-25,11.251666666666667,17.73,3.98
2007-03-26,10.232083333333334,12.42,7.82
2007-03-27,12.159166666666666,16.64,9.09
2007-03-28,11.511249999999999,17.1,7.05
2007-03-29,11.337083333333334,18.79,4.52
2007-03-30,12.61125,18.66,7.56
2007-03-31,11.80375,16.1,8.74
2007-04-01,9.043750000000001,13.79,4.81
2007-04-02,9.6275,13.12,6.27
2007-04-03,9.981250000000001,14.41,7.12
2007-04-04,11.378333333333332,17.96,6.68
2007-04-05,9.80875,13.83,5.67
2007-04-06,9.040000000000001,15.69,6.16
2007-04-07,9.374583333333334,15.1,4.45
2007-04-08,9.617083333333333,15.85,2.89
2007-04-09,10.03,12.89,6.69
2007-04-10,12.7125,19.68,5.14
2007-04-11,14.635416666666666,19.72,11.65
2007-04-12,13.4675,18.8,9.8
2007-04-13,12.932916666666666,21.13,8.1
2007-04-14,14.720416666666667,22.71,7.46
2007-04-15,16.425,23.59,8.68
2007-04-16,17.6175,23.94,10.42
2007-04-17,16.59,24.7,8.86
2007-04-18,17.465,24.22,12.03
2007-04-19,17.173750000000002,24.82,10.28
2007-04-20,16.309166666666666,21.75,12.48
2007-04-21,16.810416666666665,24.43,8.9
2007-04-22,17.977083333333333,26.02,8.57
2007-04-23,19.31833333333333,27.45,11.56
2007-04-24,20.070416666666667,27.23,11.31
2007-04-25,14.928333333333335,19.48,11.59
2007-04-26,12.280416666666667,14.72,10.68
2007-04-27,13.942083333333334,18.9,10.52
2007-04-28,12.499166666666667,16.77,8.66
2007-04-29,14.690833333333332,22.09,6.53
2007-04-30,13.390833333333333,17.14,9.32
2007-05-01,11.852916666666665,16.49,7.55
2007-05-02,11.264583333333334,14.92,8.3
2007-05-03,14.447916666666666,19.83,9.88
2007-05-04,16.65458333333333,22.88,9.69
2007-05-05,15.76,22.42,9.83
2007-05-06,16.09541666666667,23.91,6.81
2007-05-07,18.56375,28.24,9.16
2007-05-08,20.077083333333334,28.91,10.78
2007-05-09,20.993750000000002,30.26,12.27
2007-05-10,20.83791666666667,28.5,12.38
2007-05-11,19.510833333333334,25.59,13.18
2007-05-12,18.65625,26.28,12.06
2007-05-13,17.7075,21.79,13.54
2007-05-14,15.103333333333333,20.69,10.11
2007-05-15,16.28625,24.1,7.14
2007-05-16,19.241666666666667,27.53,9.69
2007-05-17,21.569999999999997,29.97,12.45
2007-05-18,23.455416666666665,31.49,13.3
2007-05-19,25.117500000000003,33.17,16.4
2007-05-20,18.834166666666665,21.67,15.89
2007-05-21,16.958333333333332,20.28,14.45
2007-05-22,16.117083333333333,19.82,14.06
2007-05-23,17.03625,23.16,14.09
2007-05-24,15.503749999999998,20.57,11.88
2007-05-25,14.877916666666666,19.23,10.16
2007-05-26,16.710416666666667,22.28,12.19
2007-05-27,17.339166666666667,22.08,13.51
2007-05-28,17.005,22.08,12.1
2007-05-29,19.332083333333333,24.93,12.67
2007-05-30,15.870416666666666,16.27,14.46
2007-05-31,18.043333333333333,21.26,15.65
2007-06-01,18.922916666666666,27.54,10.92
2007-06-02,20.952083333333334,29.21,11.84
2007-06-03,22.087500000000002,29.99,13.9
2007-06-04,22.484166666666667,31.4,12.15
2007-06-05,22.437083333333334,29.31,15.56
2007-06-06,23.39125,30.64,17.05
2007-06-07,24.349166666666665,32.99,14.78
2007-06-08,23.52208333333333,28.25,18.26
2007-06-09,21.629583333333333,29.21,16.03
2007-06-10,20.22041666666667,26.45,14.92
2007-06-11,21.097083333333334,28.26,13.52
2007-06-12,22.675416666666667,30.04,14.69
2007-06-13,21.281666666666666,26.87,15.89
2007-06-14,18.346666666666668,20.42,17.25
2007-06-15,19.52541666666667,24.0,14.86
2007-06-16,18.890833333333333,21.41,17.55
2007-06-17,19.306250000000002,24.98,15.22
2007-06-18,20.94,26.53,14.51
2007-06-19,18.575416666666666,23.45,15.75
2007-06-20,19.67125,23.99,16.22
2007-06-21,19.381666666666664,24.36,13.97
2007-06-22,20.496666666666666,29.04,12.15
2007-06-23,23.27208333333333,31.41,13.05
2007-06-24,24.688333333333333,32.12,15.67
2007-06-25,21.814166666666665,27.79,15.94
2007-06-26,21.9425,29.35,13.46
2007-06-27,23.08375,30.96,13.6
2007-06-28,23.82875,33.23,11.55
2007-06-29,22.667916666666667,33.08,6.89
2007-06-30,25.267916666666665,34.74,12.93
2007-07-01,22.814999999999998,28.24,17.69
2007-07-02,23.624583333333334,30.64,16.69
2007-07-03,25.770416666666666,31.6,17.71
2007-07-04,25.52416666666667,33.76,16.69
2007-07-05,26.009583333333335,33.84,18.06
2007-07-06,27.549166666666665,35.73,18.76
2007-07-07,29.030833333333334,37.05,20.67
2007-07-08,28.16541666666667,34.7,20.48
2007-07-09,25.813333333333333,32.89,17.99
2007-07-10,23.98708333333333,33.21,12.36
2007-07-11,25.20875,35.23,11.18
2007-07-12,26.933333333333334,35.59,16.72
2007-07-13,27.567083333333333,37.29,15.69
2007-07-14,27.42958333333333,37.54,15.75
