Fecha,resid
2001-09-21,-0.3482073463837727
2001-09-22,-3.4052353778398885
2001-09-23,-4.128754276875913
2001-09-24,-3.296343127713051
2001-09-25,-3.464304632025584
2001-09-26,-2.9705094772817935
2001-09-27,-2.221969142426392
2001-09-28,-0.9029933052878825
2001-09-29,-2.2695543783472454
2001-09-30,-0.387289347905845
2001-10-01,0.9000921208917201
2001-10-02,1.1537477525507782
2001-10-03,0.06840332079024813
2001-10-04,-0.22354626064049654
2001-10-05,-3.0867540231975763
2001-10-06,-1.0402410221828613
2001-10-07,-2.231557549326445
2001-10-08,-3.666854226140244
2001-10-09,-4.742939525480683
2001-10-10,-2.169634413862212
2001-10-11,4.313045380658338
2001-10-12,-1.647329999859167
2001-10-13,-2.52616263557708
2001-10-14,-0.05309477662223472
2001-10-15,0.8903077474772061
2001-10-16,1.0631304263204346
2001-10-17,1.1049783461580827
2001-10-18,1.1785314283498656
2001-10-19,-1.5812136883421721
2001-10-20,-3.07815965485663
2001-10-21,0.37269866579278355
2001-10-22,1.4519840539206426
2001-10-23,-0.18933627839798173
2001-10-24,-1.539390375303108
2001-10-25,-1.0720699161453202
2001-10-26,0.4107164232762972
2001-10-27,1.8160872375837556
2001-10-28,5.167694036163155
2001-10-29,4.709989000648189
2001-10-30,2.940709066604554
2001-10-31,2.38992012698
2001-11-01,1.5718707865436738
2001-11-02,-0.24468553004688864
2001-11-03,0.4811710782737588
2001-11-04,-0.5383795305542516
2001-11-05,1.1203494141438743
2001-11-06,-1.663815540194025
2001-11-07,-0.7089363545014855
2001-11-08,0.17781890932398703
2001-11-09,-3.123477830909397
2001-11-10,-5.25431769645988
2001-11-11,-7.391992100315787
2001-11-12,-4.042131750239687
2001-11-13,-1.8198403372513585
2001-11-14,-1.9636990384182749
2001-11-15,-3.9971320673376027
2001-11-16,-3.785618558966225
2001-11-17,-3.799142912086464
2001-11-18,-1.9076749389763696
2001-11-19,-3.9290376989966633
2001-11-20,-3.4767202839789038
2001-11-21,-1.626753959777993
2001-11-22,-1.7514374960539918
2001-11-23,-3.752039030807926
2001-11-24,-1.9622811667795146
2001-11-25,-2.9811009917414637
2001-11-26,-1.229044358052982
2001-11-27,0.046767602880557035
2001-11-28,-2.0494886122386706
2001-11-29,-4.122687052116909
2001-11-30,0.7267365907039949
2001-12-01,-1.3906683433396392
2001-12-02,-1.7750851368454725
2001-12-03,-2.579409084080382
2001-12-04,-3.646500535120458
2001-12-05,-3.632441364648619
2001-12-06,-0.9600291373528265
2001-12-07,-0.33656636464861656
2001-12-08,-0.6588764229946351
2001-12-09,2.4576033461580806
2001-12-10,-0.17900345242132154
2001-12-11,1.5571947971981626
2001-12-12,0.523248133068277
2001-12-13,-2.34934851837769
2001-12-14,-1.0927978461300984
2001-12-15,-4.989752691386311
2001-12-16,-5.752879847652167
2001-12-17,-3.9878579678956996
2001-12-18,0.19477426193687286
2001-12-19,-1.0037845914370482
2001-12-20,-0.48418115409559626
2001-12-21,-3.513052095242223
2001-12-22,-2.9149711084334964
2001-12-23,-2.423103211426902
2001-12-24,-4.963026029793214
2001-12-25,-3.9320959815943297
2001-12-26,-5.00092062644466
2001-12-27,-4.594688701026092
2001-12-28,-5.1802287822031605
2001-12-29,-5.164583234257954
2001-12-30,-3.382697135830764
2001-12-31,0.12416987330166229
2002-01-01,2.0558915881672153
2002-01-02,1.5491856647780722
2002-01-03,3.6079307814701025
2002-01-04,1.347843516122568
2002-01-05,3.886588125457928
2002-01-06,1.9326588382940493
2002-01-07,-0.6052842743391302
2002-01-08,-2.3243322195446083
2002-01-09,-0.010691998844457373
2002-01-10,-0.36195138494288415
2002-01-11,-1.0518448400418166
2002-01-12,1.499724731241793
2002-01-13,2.4609531685832433
2002-01-14,2.6191396855796896
2002-01-15,0.7557438205365674
2002-01-16,-2.6026763976268015
2002-01-17,-2.3711475417160983
2002-01-18,0.3866290945091695
2002-01-19,1.6189942010540683
2002-01-20,1.708533204098213
2002-01-21,-0.534260238316806
2002-01-22,2.257493503438649
2002-01-23,5.052153891566503
2002-01-24,3.418747181774517
2002-01-25,1.885316435960208
2002-01-26,5.699923995574618
2002-01-27,1.7570156368734509
2002-01-28,0.5100579377359598
2002-01-29,1.9930098656913096
2002-01-30,3.5485395460566096
2002-01-31,3.7225812127232736
2002-02-01,1.1967523821803994
2002-02-02,0.40569606558984006
2002-02-03,-0.11666935805298095
2002-02-04,2.4601354998871514
2002-02-05,4.985078612520335
2002-02-06,3.0040044116070934
2002-02-07,4.546574617086543
2002-02-08,1.6232414740119587
2002-02-09,2.14192830810633
2002-02-10,2.782944416680653
2002-02-11,0.6130206470205852
2002-02-12,1.277749020942455
2002-02-13,1.918054069141336
2002-02-14,2.5744487292123672
2002-02-15,-1.535615070889106
2002-02-16,-1.8180760678449648
2002-02-17,-0.45829442147256394
2002-02-18,-0.5883616462315686
2002-02-19,-0.6601145001128508
2002-02-20,0.9481062000393639
2002-02-21,3.860195748491921
2002-02-22,2.3098724354528546
2002-02-23,2.9514160047070366
2002-02-24,2.2591279529566624
2002-02-25,1.9997211797450936
2002-02-26,1.4444076333219575
2002-02-27,2.988488810389435
2002-02-28,2.1491411442301303
2002-03-01,0.31489190526513156
2002-03-02,-1.771431027256428
2002-03-03,-3.4009750404477037
2002-03-04,-1.8781099339027998
2002-03-05,-1.6202212352726644
2002-03-06,-0.7422463494279175
2002-03-07,-0.11217049960548842
2002-03-08,0.814342374570054
2002-03-09,1.5992583436212975
2002-03-10,1.8408151041489482
2002-03-11,2.699221623682181
2002-03-12,2.148518427335148
2002-03-13,-0.7810440409550603
2002-03-14,-0.6640848197475506
2002-03-15,-1.1834920368962054
2002-03-16,-0.48518705211690705
2002-03-17,-2.6059458040194956
2002-03-18,1.115807937735961
2002-03-19,1.4479793608714226
2002-03-20,2.7220800711707644
2002-03-21,4.6621802741134335
2002-03-22,5.348864381165696
2002-03-23,5.300669112266659
2002-03-24,5.681602648542654
2002-03-25,5.0744019255594015
2002-03-26,4.0527840919723905
2002-03-27,3.7260332675177974
2002-03-28,0.9067523821804073
2002-03-29,0.5521084831443845
2002-03-30,0.31002102753809213
2002-03-31,0.419923488217953
2002-04-01,1.3883750356558
2002-04-02,1.4620014308866436
2002-04-03,-2.1959983154350193
2002-04-04,-2.0427378512036647
2002-04-05,-2.724667835982963
2002-04-06,-4.2407583357292795
2002-04-07,-4.26228192781452
2002-04-08,-3.803321501634916
2002-04-09,-0.19212027129498432
2002-04-10,-0.39906376444566893
2002-04-11,-3.841981762923599
2002-04-12,-1.7522673413102106
2002-04-13,-1.8424731378601824
2002-04-14,-1.1237285285248197
2002-04-15,-1.010445994278243
2002-04-16,-0.325537318479157
2002-04-17,-0.5911685970179696
2002-04-18,0.6999260884208909
2002-04-19,1.7982374151585907
2002-04-20,2.96668344509263
2002-04-21,3.8606932751281495
2002-04-22,3.995089457269194
2002-04-23,3.2905693532610782
2002-04-24,4.6957719154122675
2002-04-25,5.945605439004352
2002-04-26,5.928177229973407
2002-04-27,5.46581060135849
2002-04-28,3.7058078743163776
2002-04-29,2.2020818469191163
2002-04-30,3.0977644953209493
2002-05-01,0.9147180721854807
2002-05-02,-1.2768674174137082
2002-05-03,-1.9516726558713446
2002-05-04,-1.4895768288799698
2002-05-05,-1.7351417705339507
2002-05-06,-3.4806181784487142
2002-05-07,-4.0321000404477
2002-05-08,-5.73467183141675
2002-05-09,-1.771440223096104
2002-05-10,-0.5288560018885953
2002-05-11,-2.1210980744405994
2002-05-12,-1.2697886502904205
2002-05-13,-1.2914548730199975
2002-05-14,1.355230439004349
2002-05-15,3.4322946830429113
2002-05-16,5.634526545041895
2002-05-17,-1.2379966665258366
2002-05-18,-1.5981882570889976
2002-05-19,-0.17447085475515767
2002-05-20,1.8848430721854825
2002-05-21,0.3798768748237351
2002-05-22,-2.362618305287883
2002-05-23,-2.4165155655618533
2002-05-24,4.278789609476197
2002-05-25,1.5060909159196227
2002-05-26,-1.3726967553132545
2002-05-27,-2.3441692946333945
2002-05-28,-2.24155044633304
2002-05-29,2.796247689131193
2002-05-30,6.08431542124687
2002-05-31,3.3059391528551902
2002-06-01,5.543278637888165
2002-06-02,4.078087681520844
2002-06-03,0.34758577893332276
2002-06-04,-6.230447643187426
2002-06-05,-6.069002627966725
2002-06-06,-7.085763726393925
2002-06-07,-5.9510226685552645
2002-06-08,-5.658216478803866
2002-06-09,-3.1684812555669337
2002-06-10,1.2889940107953235
2002-06-11,3.591446319268176
2002-06-12,4.789320241135251
2002-06-13,4.2706709514345915
2002-06-14,5.137857278172292
2002-06-15,5.025550263966302
2002-06-16,5.702752382180409
2002-06-17,6.053974350724292
2002-06-18,4.7525377703082565
2002-06-19,2.081560855036826
2002-06-20,2.2547837748744683
2002-06-21,2.7136831914142974
2002-06-22,3.3489026865944105
2002-06-23,1.731260182789235
2002-06-24,-0.12470633167042955
2002-06-25,1.9041100052144007
2002-06-26,1.5461582040982123
2002-06-27,-1.614086785754651
2002-06-28,-0.2193273362366419
2002-06-29,0.4222677297197226
2002-06-30,-0.8312070927054371
2002-07-01,-3.334816554907368
2002-07-02,-0.9088758555562553
2002-07-03,0.15640346431878172
2002-07-04,1.9110692297597804
2002-07-05,2.5548319670825403
2002-07-06,1.4516370620116419
2002-07-07,1.3482582167821278
2002-07-08,0.10891391186076937
2002-07-09,-3.360076004425382
2002-07-10,-2.5276930769773838
2002-07-11,-2.286049685298032
2002-07-12,-1.6500019303513032
2002-07-13,-1.738769180478144
2002-07-14,-2.1143105934664757
2002-07-15,-2.8191639039687573
2002-07-16,-0.5644246218784517
2002-07-17,0.828716676954631
2002-07-18,1.0983560732001916
2002-07-19,3.32597638015098
2002-07-20,0.34397162368217593
2002-07-21,-0.17017709524222546
2002-07-22,-5.994862787784081
2002-07-23,-3.444438574186922
2002-07-24,-0.7160732773832699
2002-07-25,1.227879157928756
2002-07-26,2.34617913256092
2002-07-27,2.537124528299122
2002-07-28,2.537492678984057
2002-07-29,2.1149716871017645
2002-07-30,0.7407159793392122
2002-07-31,-1.3685713113761633
2002-08-01,-3.2467200937201532
2002-08-02,-2.7523877116805764
2002-08-03,-1.9993877116805745
2002-08-04,-0.1609975544000104
2002-08-05,-1.0890460703817446
2002-08-06,-2.174633779666376
2002-08-07,-1.6016542007724084
2002-08-08,-1.815980494531921
2002-08-09,-2.8348087542985425
2002-08-10,-4.167968952167641
2002-08-11,-2.869859299706963
2002-08-12,-1.5011302281696768
2002-08-13,1.1543426916679724
2002-08-14,0.3210583182534634
2002-08-15,1.0044710529059273
2002-08-16,1.6808568976547829
2002-08-17,2.505377001662902
2002-08-18,1.6567291706126692
2002-08-19,0.5574522807090663
2002-08-20,-0.19323734384699698
2002-08-21,-0.07099102218286113
2002-08-22,-1.5569595660692137
2002-08-23,-2.686725420965205
2002-08-24,-3.96212788164506
2002-08-25,-6.375153629996154
2002-08-26,-4.758065413354856
2002-08-27,-4.386750154602957
2002-08-28,-2.838781800975351
2002-08-29,-1.7865165802752028
2002-08-30,-1.3952513595750524
2002-08-31,-0.7549353397881404
2002-09-01,-0.3441035919444069
2002-09-02,-0.4838313316704337
2002-09-03,-2.6165388405491754
2002-09-04,-3.7849967299454157
2002-09-05,-4.806781166779517
2002-09-06,-2.744017785247298
2002-09-07,-2.728333297677537
2002-09-08,-6.633866149022032
2002-09-09,-6.110022351457339
2002-09-10,-4.672784274339129
2002-09-11,-1.9546928232990481
2002-09-12,-0.015428173375155119
2002-09-13,0.7101942898414917
2002-09-14,0.07374883068369797
2002-09-15,-1.0906716411580035
2002-09-16,-2.0117194595243184
2002-09-17,-3.1355897030555155
2002-09-18,-2.1453263849428836
2002-09-19,-0.09422903588149545
2002-09-20,-1.5575047842325853
2002-09-21,-3.2063363418175674
2002-09-22,-2.756624647246282
2002-09-23,-2.995717747195549
2002-09-24,-4.38386710031579
2002-09-25,-5.948422211934258
2002-09-26,-3.417998061756683
2002-09-27,-1.9966871789560763
2002-09-28,0.14274527918699675
2002-09-29,0.054147676447274584
2002-09-30,0.5138716109982622
2002-10-01,-2.798630481848012
2002-10-02,-1.8760239369469431
2002-10-03,-0.9381948527257378
2002-10-04,-0.6949446624669839
2002-10-05,0.505816753058129
2002-10-06,1.3110808956253561
2002-10-07,-0.34794453562781635
2002-10-08,-3.13405742248728
2002-10-09,-4.486816237809448
2002-10-10,-5.619736012035732
2002-10-11,-2.605081331670436
2002-10-12,0.6458549316476763
2002-10-13,-0.4768121789560771
2002-10-14,0.44892462977045966
2002-10-15,-1.1232367730707395
2002-10-16,-0.8276401216247707
2002-10-17,-3.2573469963076747
2002-10-18,-2.8217984803259384
2002-10-19,-0.10064291208646159
2002-10-20,-1.1498411617059499
2002-10-21,0.07021236442291937
2002-10-22,-0.031215717768863505
2002-10-23,-1.0826981505440993
2002-10-24,-0.6473081835222818
2002-10-25,1.0583855633067343
2002-10-26,-0.8624433940753022
2002-10-27,-0.7209618491742422
2002-10-28,1.265922346665438
2002-10-29,0.7113976764472736
2002-10-30,0.9684545003945066
2002-10-31,-0.6241643479058467
2002-11-01,-0.09168514952938933
2002-11-02,1.539059903743059
2002-11-03,4.40114253946097
2002-11-04,1.1717802867973508
2002-11-05,0.8679270397146532
2002-11-06,2.625787199532005
2002-11-07,-0.25238840929600315
2002-11-08,-2.578624013050444
2002-11-09,3.264655730734433
2002-11-10,2.355844403996741
2002-11-11,1.6146209133828373
2002-11-12,1.8931239575228709
2002-11-13,1.0687281558993273
2002-11-14,-1.6844170749479552
2002-11-15,-0.9990692819494793
2002-11-16,-1.5468183306557206
2002-11-17,-0.14288948742893393
2002-11-18,0.3264894445852713
2002-11-19,0.6448721183549333
2002-11-20,-0.9914280465359822
2002-11-21,0.774472067619266
2002-11-22,0.6099860199277405
2002-11-23,0.5781904212468669
2002-11-24,-1.4550163265968683
2002-11-25,-1.813518799960642
2002-11-26,-0.9673217553132565
2002-11-27,2.5081226257116054
2002-11-28,3.8226049950672625
2002-11-29,2.2102535871525006
2002-11-30,4.589894124950572
2002-12-01,3.856204944331594
2002-12-02,4.5735952284513335
2002-12-03,3.5887541579287525
2002-12-04,0.8866946703589917
2002-12-05,-1.1363614559728195
2002-12-06,-0.5715040231975781
2002-12-07,-2.375196501634921
2002-12-08,-3.7018981124923522
2002-12-09,-3.445343000873878
2002-12-10,1.1725559083092705
2002-12-11,2.1403660300748726
2002-12-12,0.6320883157166808
2002-12-13,0.09196769166797125
2002-12-14,3.8634669940525477
2002-12-15,2.1161616921753303
2002-12-16,1.7811920701560506
2002-12-17,6.388273310643109
2002-12-18,6.24716238979075
2002-12-19,4.325287326371171
2002-12-20,3.017581402982028
2002-12-21,3.861548361378782
2002-12-22,1.581179576498009
2002-12-23,1.269017793139307
2002-12-24,3.45246712089172
2002-12-25,7.130306986442202
2002-12-26,8.034406999126114
2002-12-27,5.067082988471627
2002-12-28,3.533863683550269
2002-12-29,1.4188505556963875
2002-12-30,1.9119318596030315
2002-12-31,1.5368833436212999
2003-01-01,2.959063962596435
2003-01-02,5.8270532446867485
2003-01-03,4.521144251789739
2003-01-04,3.370636895118002
2003-01-05,1.9702353857319004
2003-01-06,0.5693551853260157
2003-01-07,-0.7029497994532861
2003-01-08,0.40769631926817773
2003-01-09,-1.2195652865156887
2003-01-10,-2.9431351748972183
2003-01-11,-4.586037762416243
2003-01-12,-4.47011887606414
2003-01-13,-5.941519434156479
2003-01-14,-6.427542962822132
2003-01-15,-5.6852287822031595
2003-01-16,-4.539107904476115
2003-01-17,-3.753387267743495
2003-01-18,-2.4341791246689173
2003-01-19,2.448285296944478
2003-01-20,2.8436519255593957
2003-01-21,2.5848379351991753
2003-01-22,2.539737795676091
2003-01-23,0.868278320790246
2003-01-24,-2.4713372931113238
2003-01-25,-0.870548860843444
2003-01-26,0.19261235173900104
2003-01-27,3.9065898377866937
2003-01-28,3.2834997185578807
2003-01-29,1.2963797287050092
2003-01-30,0.5183443405771584
2003-01-31,-0.9461333991488683
2003-02-01,-4.320632321015944
2003-02-02,-2.375010555414729
2003-02-03,0.333299820029211
2003-02-04,2.653382075229615
2003-02-05,0.33203751662992254
2003-02-06,0.008213315716680825
2003-02-07,-1.5303431911326353
2003-02-08,-0.8421740511021945
2003-02-09,-0.4346516005694703
2003-02-10,0.5179877956760883
2003-02-11,-0.6713469328880901
2003-02-12,1.5291051853260136
2003-02-13,0.04491708283996587
2003-02-14,-1.0606357456734763
2003-02-15,-4.465143609701888
2003-02-16,-4.8852667071143685
2003-02-17,-3.936437115536492
2003-02-18,-5.856050002395953
2003-02-19,-4.196479796916503
2003-02-20,-1.3602134346638337
2003-02-21,-1.6931250277637853
2003-02-22,-0.6806892083827609
2003-02-23,2.0693338129262155
2003-02-24,0.3676519255593984
2003-02-25,-0.41455393441015875
2003-02-26,-2.6337613164497364
2003-02-27,0.534859814955646
2003-02-28,1.4411285871525017
2003-03-01,0.32349350343864813
2003-03-02,2.6105301599581825
2003-03-03,5.519809206127637
2003-03-04,2.7857839017136365
2003-03-05,2.4857981711200257
2003-03-06,0.2008815044533634
2003-03-07,-0.792146527002755
2003-03-08,0.9628766211453934
2003-03-09,1.119076836771983
2003-03-10,1.8790068849708668
2003-03-11,3.5936166008511297
2003-03-12,3.3597844090703095
2003-03-13,4.373173995574622
2003-03-14,3.2405487418962835
2003-03-15,2.2542739448389506
2003-03-16,0.2710150026776139
2003-03-17,-2.4330839318733757
2003-03-18,-2.463375852218376
2003-03-19,-3.0985092236034637
2003-03-20,-3.0189633078246674
2003-03-21,-0.7242478080783497
2003-03-22,0.6167684907547306
2003-03-23,0.9206588382940524
2003-03-24,1.676845799227591
2003-03-25,-1.2611003575456223
2003-03-26,0.7947452791870004
2003-03-27,-0.4103856822538958
2003-03-28,-0.18083323425794973
2003-03-29,0.19089729592977367
2003-03-30,0.14541372160201904
2003-03-31,0.1791095612773086
2003-04-01,1.110450378121552
2003-04-02,2.6596064537176956
2003-04-03,0.34112383068369967
2003-04-04,-2.639983284993617
2003-04-05,-1.7785822195446084
2003-04-06,0.024346687101762576
2003-04-07,0.604821953464016
2003-04-08,0.8169079504198762
2003-04-09,1.1942781305314933
2003-04-10,-0.7289085133041247
2003-04-11,-1.823006877078854
2003-04-12,-3.087357523958613
2003-04-13,-0.09759300087388612
2003-04-14,-1.3111942819494806
2003-04-15,-0.28740832304537145
2003-04-16,-0.18010238697230863
2003-04-17,1.6079763801509774
2003-04-18,-1.0397029070129011
2003-04-19,-3.3803744569875356
2003-04-20,-4.69975262796673
2003-04-21,-1.7868797842325796
2003-04-22,-1.9142929628221337
2003-04-23,-1.7797034777891523
2003-04-24,-1.1016379019393305
2003-04-25,-0.17489912720569284
2003-04-26,-1.022275966373631
2003-04-27,-1.0718743301483624
2003-04-28,0.003950568380300834
2003-04-29,-1.343725230706455
2003-04-30,-2.419103084587735
2003-05-01,-0.9810753068099546
2003-05-02,1.443010436467567
2003-05-03,2.811318211708562
2003-05-04,3.009685728197657
2003-05-05,-2.030059578753135
2003-05-06,-2.4329172652067106
2003-05-07,-3.1941788075709905
2003-05-08,-2.4139720597272563
2003-05-09,0.025147676447275114
2003-05-10,2.040401988978985
2003-05-11,1.9445822908561998
2003-05-12,2.1374853223123136
2003-05-13,-0.18735327484648323
2003-05-14,2.449040941287458
2003-05-15,3.8631382903488425
2003-05-16,5.084728599836415
2003-05-17,6.1563457992275925
2003-05-18,6.665995532865336
2003-05-19,7.196160423783655
2003-05-20,6.310004031089587
2003-05-21,1.7345709387506703
2003-05-22,5.267540370511201
2003-05-23,5.86194448010024
2003-05-24,0.754111527284413
2003-05-25,-1.2130163900164477
2003-05-26,-1.2807115954958994
2003-05-27,-1.0742583357292816
2003-05-28,0.9212885947628564
2003-05-29,3.0393116160718323
2003-05-30,2.1292731838039423
2003-05-31,0.16797796564057244
2003-06-01,0.00632315843611142
2003-06-02,-0.8020401723604431
2003-06-03,-1.0443388786009278
2003-06-04,-2.694407688849531
2003-06-05,-1.7106692946333943
2003-06-06,0.11899883068370087
2003-06-07,2.8330229935451925
2003-06-08,4.234773247223528
2003-06-09,2.863724223885119
2003-06-10,3.2928707231240884
2003-06-11,4.982597004199686
2003-06-12,5.853660423783649
2003-06-13,6.7699300838546845
2003-06-14,4.387111844382333
2003-06-15,3.711671268532509
2003-06-16,0.37025923149547335
2003-06-17,1.3194446703589966
2003-06-18,4.848059459805972
2003-06-19,6.392955832205767
2003-06-20,5.713780350216933
2003-06-21,4.744122689131192
2003-06-22,2.6745134171880167
2003-06-23,1.1256962558485952
2003-06-24,-1.0431412631772847
2003-06-25,-0.8752792641919935
2003-06-26,0.1541753273858788
2003-06-27,-0.19366783598296422
2003-06-28,-0.2497508522183729
2003-06-29,-3.3561717679971697
2003-06-30,-6.661755037910915
2003-07-01,-5.841590527510105
2003-07-02,-5.92859389208593
2003-07-03,-4.6867506452702585
2003-07-04,-1.7363599939845091
2003-07-05,0.404696122333684
2003-07-06,-0.1617476411847072
2003-07-07,0.29699223504696803
2003-07-08,2.62128834108451
2003-07-09,3.726442260414805
2003-07-10,3.883803498365081
2003-07-11,3.52467634209923
2003-07-12,1.403365649557367
2003-07-13,-1.452602513811481
2003-07-14,-4.05834712314684
2003-07-15,-5.403306598032689
2003-07-16,-6.297292201787126
2003-07-17,-3.7179328664243663
2003-07-18,-1.4418197258865693
2003-07-19,-0.941944852725733
2003-07-20,-1.4344518922995562
2003-07-21,-3.6930949034614056
2003-07-22,-1.6287543402954956
2003-07-23,-1.193028756835325
2003-07-24,-0.8258655148261944
2003-07-25,0.2019670574721335
2003-07-26,-0.1955674427815417
2003-07-27,-1.9521483027511035
2003-07-28,-1.0838566360844357
2003-07-29,0.6889682624442308
2003-07-30,1.6963210021702597
2003-07-31,1.5806467251535121
2003-08-01,3.425486527284413
2003-08-02,3.834009548593386
2003-08-03,4.914402242657319
2003-08-04,5.0173654592986185
2003-08-05,4.7832587241388005
2003-08-06,2.7737029783244935
2003-08-07,1.7128138357572702
2003-08-08,1.8899590031849698
2003-08-09,2.6513796018658375
2003-08-10,3.926048171120023
2003-08-11,3.8656110199277407
2003-08-12,2.9293366668074956
2003-08-13,2.950735385731898
2003-08-14,3.6159704187100843
2003-08-15,0.3309721944584396
